,02-11-2018:teams_700.csv,03-11-2018:teams_700.csv,04-11-2018:teams_600.csv,05-11-2018:teams_700.csv,07-11-2018:teams_700.csv,09-11-2018:teams_700.csv,10-11-2018:teams_700.csv,21-11-2018:teams_700.csv,23-11-2018:teams_700.csv,26-11-2018:teams_700.csv,28-11-2018:teams_700.csv,21-12-2018:teams_700.csv,03-12-2018:teams_700.csv,05-12-2018:teams_700.csv,07-12-2018:teams_700.csv,08-12-2018:teams_700.csv,01-11-2018:teams_700.csv,06-11-2018:teams_700.csv,08-11-2018:teams_800.csv,21-11-2018:teams_800.csv,23-11-2018:teams_800.csv,24-11-2018:teams_730.csv,25-11-2018:teams_600.csv,27-11-2018:teams_700.csv,28-11-2018:teams_800.csv,01-12-2018:teams_700.csv,03-12-2018:teams_730.csv,04-12-2018:teams_700.csv,05-12-2018:teams_800.csv,09-12-2018:teams_600.csv
37,0.0,0.0,0.0,0.0,0.0,0.0,252.75,284.5,0.0,0.0,0.0,306.5,0.0,0.0,0.0,0.0,0.0,266.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,301.5,0.0,0.0,289.75,0.0,0.0,268.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.75,0.0,0.0,304.25,0.0,228.0,259.0,0.0,0.0,0.0,0.0
39,291.75,270.5,0.0,0.0,251.25,0.0,0.0,249.5,0.0,0.0,0.0,0.0,0.0,0.0,301.25,0.0,0.0,0.0,307.25,240.5,0.0,276.25,299.5,0.0,0.0,0.0,277.5,0.0,0.0,0.0
40,240.0,0.0,0.0,0.0,0.0,286.25,0.0,0.0,0.0,0.0,0.0,261.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,285.0,0.0,266.5,0.0,0.0,0.0,0.0,0.0,301.75,0.0,0.0,0.0,235.0,305.0,0.0,0.0,0.0,262.25,0.0,0.0,215.75,302.5,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.5,0.0,0.0,242.25,274.0,0.0,0.0,277.25,0.0,0.0,0.0,323.5,0.0,0.0,0.0,276.75,0.0,196.75,0.0,0.0,237.5,0.0,0.0
43,224.0,276.0,0.0,0.0,267.0,243.5,252.5,293.75,0.0,0.0,0.0,290.5,0.0,0.0,291.75,0.0,0.0,289.0,0.0,0.0,0.0,333.25,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,251.0,258.5,0.0,0.0,0.0,0.0,0.0,257.5,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.5,0.0,0.0,0.0
45,0.0,294.75,0.0,0.0,241.5,250.25,0.0,285.75,241.0,0.0,0.0,280.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.75,0.0,0.0,301.25,0.0,0.0,0.0,0.0,226.0,0.0,0.0
46,275.75,0.0,0.0,0.0,0.0,0.0,241.0,262.5,243.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.75,0.0,244.5,0.0,0.0,279.5,0.0,0.0,0.0,0.0,221.25,0.0,0.0
47,0.0,0.0,0.0,0.0,295.5,244.5,0.0,313.0,0.0,0.0,227.25,284.5,0.0,321.25,245.25,0.0,0.0,231.5,0.0,242.5,0.0,0.0,311.5,0.0,253.75,224.5,0.0,0.0,0.0,0.0
48,292.75,275.5,0.0,0.0,0.0,0.0,239.5,274.5,0.0,0.0,0.0,278.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.75,0.0,0.0,0.0,0.0,0.0,234.25,301.0,0.0,190.0,0.0
49,257.5,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,294.25,259.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0
50,206.0,0.0,0.0,0.0,0.0,0.0,245.25,265.5,0.0,0.0,0.0,290.75,0.0,0.0,0.0,0.0,0.0,0.0,323.75,0.0,0.0,0.0,284.25,0.0,0.0,0.0,0.0,0.0,209.5,0.0
51,232.0,0.0,0.0,0.0,278.5,0.0,278.75,0.0,254.5,0.0,248.75,258.25,0.0,0.0,0.0,0.0,0.0,234.0,0.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,268.25,242.75,0.0,277.24,0.0,0.0,258.0,286.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.5,285.5,0.0,222.5,0.0,292.75,0.0,0.0,0.0
53,0.0,285.0,0.0,0.0,273.0,0.0,0.0,320.5,0.0,0.0,0.0,270.5,273.0,0.0,224.75,0.0,0.0,239.25,317.5,242.5,0.0,0.0,0.0,0.0,0.0,242.25,0.0,0.0,0.0,0.0
54,0.0,296.25,0.0,0.0,254.25,0.0,0.0,288.75,238.5,0.0,0.0,272.25,271.25,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.5,0.0,0.0,247.5,0.0,0.0,0.0,0.0
55,0.0,265.75,0.0,0.0,281.75,255.25,0.0,0.0,0.0,0.0,0.0,284.75,0.0,0.0,0.0,0.0,0.0,243.5,0.0,245.75,0.0,0.0,271.5,0.0,0.0,237.5,0.0,0.0,246.0,0.0
56,278.0,289.75,0.0,0.0,275.5,278.0,259.75,0.0,286.25,0.0,0.0,276.75,0.0,0.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,270.75,0.0,0.0,0.0,0.0,227.75,0.0,287.25,237.25,0.0,0.0,289.25,0.0,0.0,0.0,0.0,0.0,226.5,300.25,225.25,0.0,0.0,285.0,0.0,0.0,0.0,261.25,197.75,0.0,0.0
58,296.75,283.5,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,233.75,303.75,0.0,299.25,0.0,0.0,0.0,0.0,308.25,0.0,0.0,0.0,0.0,252.5,0.0,222.25,277.5,0.0,0.0,0.0
59,244.0,289.25,0.0,0.0,259.5,238.5,0.0,307.25,0.0,0.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,272.75,0.0,227.5,0.0,0.0,0.0,0.0
60,0.0,267.25,0.0,0.0,0.0,280.5,0.0,270.5,0.0,0.0,208.25,321.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.75,0.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0
61,223.75,0.0,0.0,0.0,0.0,280.75,0.0,0.0,264.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.75,0.0,306.75,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0
62,254.0,318.0,0.0,0.0,254.75,283.75,275.5,0.0,0.0,0.0,0.0,271.5,0.0,0.0,255.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.25,0.0,0.0,0.0,0.0,251.0,0.0,0.0
63,249.75,0.0,0.0,0.0,263.25,0.0,242.5,304.0,0.0,0.0,0.0,281.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.75,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,261.5,249.25,290.5,0.0,0.0,254.0,0.0,0.0,277.25,272.5,0.0,0.0,0.0,0.0,211.75,0.0,0.0,263.5,327.0,322.5,0.0,0.0,0.0,258.25,0.0,0.0,0.0
65,255.0,299.5,0.0,0.0,0.0,259.5,232.25,285.0,0.0,0.0,0.0,293.5,0.0,0.0,283.25,0.0,0.0,259.0,301.5,257.0,0.0,0.0,254.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,267.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.75,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,244.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,259.75,246.5,268.75,0.0,0.0,229.75,293.75,0.0,306.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.5,0.0,0.0,0.0,0.0
68,0.0,274.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.75,0.0,316.0,273.5,0.0,0.0,218.75,0.0,0.0,0.0,0.0,313.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0
69,0.0,292.75,0.0,0.0,0.0,246.25,0.0,0.0,0.0,0.0,0.0,254.75,285.75,0.0,270.75,0.0,0.0,0.0,290.75,230.25,0.0,0.0,0.0,0.0,202.75,0.0,0.0,229.75,0.0,0.0
70,0.0,256.0,0.0,0.0,0.0,252.25,0.0,0.0,233.75,0.0,0.0,289.5,276.25,358.5,0.0,0.0,0.0,0.0,325.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.25,0.0,0.0,0.0
71,272.5,278.5,0.0,0.0,227.25,0.0,0.0,0.0,0.0,0.0,0.0,280.0,278.5,291.75,0.0,0.0,0.0,0.0,306.75,0.0,0.0,271.25,343.0,0.0,222.75,0.0,0.0,0.0,0.0,0.0
72,263.75,282.0,0.0,0.0,269.75,246.25,246.75,0.0,265.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,292.5,0.0,0.0,287.25,0.0,0.0,208.25,0.0,237.25,0.0,0.0,321.25,0.0,0.0,240.0,264.5,0.0,0.0,0.0
74,0.0,292.0,0.0,0.0,0.0,267.5,0.0,253.0,0.0,0.0,0.0,0.0,262.75,0.0,0.0,0.0,0.0,231.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.25,0.0,0.0
75,0.0,279.5,0.0,0.0,0.0,0.0,253.75,0.0,259.25,0.0,0.0,273.25,0.0,333.0,0.0,0.0,0.0,280.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0
76,240.25,0.0,0.0,0.0,268.75,247.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,304.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,258.5,0.0,0.0,0.0,211.25
77,241.25,296.25,0.0,0.0,253.5,246.25,229.5,290.0,0.0,0.0,0.0,285.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,257.75,0.0,0.0,0.0,0.0,244.25,0.0,283.75,0.0,0.0,238.5,286.0,0.0,308.5,0.0,0.0,0.0,0.0,0.0,259.5,0.0,0.0,234.75,0.0,0.0,0.0,259.5,0.0,0.0,0.0
79,265.75,283.75,0.0,0.0,282.75,0.0,0.0,257.0,0.0,298.0,0.0,0.0,0.0,291.0,319.5,0.0,0.0,201.5,313.75,224.75,0.0,0.0,278.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,261.5,0.0,0.0,0.0,280.0,258.25,0.0,315.25,0.0,0.0,0.0,0.0,277.0,0.0,250.75,0.0,0.0,0.0,306.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,289.75,0.0,0.0,257.0,276.75,0.0,276.0,0.0,0.0,236.25,286.75,0.0,263.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,288.5,266.0,0.0,0.0,257.75,0.0,239.75,277.5,221.25,0.0,0.0,273.75,257.5,0.0,284.75,0.0,0.0,0.0,0.0,274.25,0.0,0.0,0.0,0.0,248.5,0.0,0.0,0.0,0.0,0.0
83,0.0,277.0,0.0,0.0,281.25,276.5,0.0,299.5,0.0,0.0,0.0,286.25,0.0,0.0,0.0,0.0,275.5,0.0,299.75,256.75,0.0,301.75,0.0,0.0,0.0,214.75,0.0,0.0,238.0,0.0
84,259.0,0.0,0.0,0.0,0.0,239.0,243.75,291.0,271.75,0.0,0.0,0.0,292.75,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
