,02-11-2018:teams_700.csv,03-11-2018:teams_700.csv,04-11-2018:teams_600.csv,05-11-2018:teams_700.csv,07-11-2018:teams_700.csv,09-11-2018:teams_700.csv,21-11-2018:teams_700.csv,23-11-2018:teams_700.csv,26-11-2018:teams_700.csv,28-11-2018:teams_700.csv,21-12-2018:teams_700.csv,03-12-2018:teams_700.csv,05-12-2018:teams_700.csv,07-12-2018:teams_700.csv,08-12-2018:teams_700.csv
77,228.0,276.25,183.5,250.25,268.25,247.0,256.25,236.75,289.0,216.75,280.75,262.25,328.5,292.75,273.0
78,301.75,295.0,173.0,282.0,253.75,281.75,258.25,228.5,287.0,217.5,296.25,268.75,319.0,248.5,285.5
79,277.75,300.75,198.75,235.25,248.75,281.0,307.75,248.75,263.75,235.75,300.5,286.25,348.25,241.25,283.75
80,299.75,251.5,155.25,255.75,246.25,289.5,286.0,242.0,283.5,242.5,278.5,257.5,340.0,245.5,260.0
81,263.75,308.75,195.5,283.5,256.75,263.0,254.75,226.75,253.25,227.75,315.0,272.5,311.0,267.0,252.75
82,303.5,276.0,211.0,257.5,252.75,261.25,277.75,263.0,300.75,227.5,294.75,269.25,332.0,238.5,303.25
83,263.25,254.5,191.5,240.25,218.25,264.0,294.0,234.99,268.0,240.75,293.25,286.0,309.5,231.0,263.5
84,278.25,276.0,202.5,215.75,246.25,276.75,260.25,267.49,291.25,227.75,276.0,279.5,315.0,220.25,271.0
85,283.75,283.0,173.0,235.5,260.5,274.25,266.0,256.25,281.25,235.75,274.5,253.25,312.0,252.5,262.75
86,314.5,326.5,179.0,292.0,269.75,258.0,291.0,243.5,305.0,220.5,294.5,284.0,330.75,246.0,257.0
87,261.25,288.0,206.25,270.25,266.25,244.25,271.0,243.0,248.0,227.25,299.25,285.5,316.5,260.0,283.25
88,243.75,275.5,172.0,248.25,257.0,285.0,270.0,256.5,265.0,226.0,284.25,271.5,297.75,257.5,277.0
89,302.75,236.75,168.0,266.5,283.25,253.5,257.5,249.5,286.0,250.5,298.25,281.25,307.0,205.75,262.5
90,320.5,276.0,198.0,296.75,265.5,289.25,287.75,281.75,272.75,220.75,304.5,287.75,306.75,249.0,248.75
91,299.25,263.5,166.5,275.25,248.75,289.5,247.5,221.25,259.25,242.25,298.0,286.0,338.75,261.5,269.75
92,284.0,282.5,166.75,295.0,249.75,266.75,302.0,227.25,298.0,235.75,288.0,294.75,304.75,270.25,259.0
93,304.5,234.0,209.0,294.0,252.25,287.0,271.0,211.75,306.75,246.75,307.0,296.25,327.75,262.0,261.5
94,298.0,258.5,180.0,285.75,254.75,279.75,277.75,263.0,275.25,211.0,261.0,265.0,340.5,275.0,251.75
95,299.5,298.25,184.0,239.0,256.5,284.0,268.25,220.25,265.5,207.75,295.0,285.0,290.5,231.5,260.25
96,334.5,295.5,161.75,274.25,251.5,273.5,278.75,225.5,286.25,214.5,293.5,295.75,328.0,262.75,309.25
97,285.0,311.0,208.75,240.0,245.75,266.0,279.0,227.5,259.5,219.25,302.5,272.5,314.0,276.5,286.25
98,305.75,288.5,197.75,261.75,271.25,276.5,253.0,271.0,280.0,229.25,285.0,261.5,293.0,260.0,251.75
99,266.0,287.25,191.75,270.0,240.25,266.0,256.25,244.5,264.75,213.25,284.25,249.5,311.0,291.75,254.5
