,02-11-2018:teams_700.csv,03-11-2018:teams_700.csv,04-11-2018:teams_600.csv,05-11-2018:teams_700.csv,07-11-2018:teams_700.csv,09-11-2018:teams_700.csv,10-11-2018:teams_700.csv,21-11-2018:teams_700.csv,23-11-2018:teams_700.csv,26-11-2018:teams_700.csv,28-11-2018:teams_700.csv,21-12-2018:teams_700.csv,03-12-2018:teams_700.csv,05-12-2018:teams_700.csv,07-12-2018:teams_700.csv,08-12-2018:teams_700.csv,01-11-2018:teams_700.csv,06-11-2018:teams_700.csv,08-11-2018:teams_800.csv,21-11-2018:teams_800.csv,23-11-2018:teams_800.csv,24-11-2018:teams_730.csv,25-11-2018:teams_600.csv,27-11-2018:teams_700.csv,28-11-2018:teams_800.csv,01-12-2018:teams_700.csv,03-12-2018:teams_730.csv,04-12-2018:teams_700.csv,05-12-2018:teams_800.csv,09-12-2018:teams_600.csv
79,0.0,300.75,0.0,0.0,0.0,0.0,0.0,307.75,248.75,0.0,0.0,300.5,286.25,348.25,0.0,283.75,329.75,215.25,331.5,253.75,242.25,0.0,281.75,0.0,0.0,0.0,0.0,0.0,258.5,0.0
80,299.75,251.5,0.0,255.75,246.25,0.0,268.25,286.0,0.0,283.5,242.5,278.5,257.5,340.0,245.5,0.0,0.0,243.5,303.25,260.25,0.0,0.0,292.75,274.75,0.0,214.25,247.0,0.0,262.75,0.0
81,263.75,308.75,0.0,0.0,0.0,263.0,236.5,254.75,0.0,253.25,227.75,315.0,272.5,311.0,267.0,0.0,0.0,231.75,0.0,259.5,259.25,294.5,288.5,0.0,0.0,0.0,254.5,0.0,0.0,247.75
82,0.0,276.0,211.0,0.0,0.0,261.25,246.0,277.75,263.0,300.75,227.5,294.75,269.25,332.0,238.5,303.25,265.25,251.25,309.5,244.25,227.75,290.5,307.5,0.0,208.75,0.0,0.0,217.0,324.25,220.0
83,263.25,254.5,0.0,0.0,0.0,264.0,253.5,294.0,234.99,268.0,0.0,293.25,286.0,309.5,0.0,263.5,0.0,240.0,305.0,247.75,0.0,0.0,0.0,0.0,0.0,215.5,323.0,0.0,252.0,260.75
84,278.25,276.0,0.0,0.0,0.0,276.75,252.25,260.25,267.49,0.0,0.0,276.0,279.5,315.0,220.25,271.0,298.25,287.0,0.0,253.0,252.0,0.0,301.25,0.0,242.0,220.0,0.0,0.0,304.5,264.5
85,0.0,283.0,0.0,0.0,0.0,274.25,0.0,266.0,0.0,281.25,235.75,274.5,0.0,312.0,0.0,262.75,275.25,226.5,0.0,263.25,0.0,0.0,290.0,265.75,187.25,0.0,0.0,0.0,0.0,219.75
86,0.0,326.5,0.0,0.0,0.0,258.0,0.0,291.0,0.0,0.0,220.5,294.5,284.0,330.75,246.0,257.0,0.0,240.75,0.0,247.0,263.5,0.0,277.75,0.0,256.25,0.0,0.0,0.0,292.0,0.0
87,261.25,288.0,0.0,0.0,266.25,244.25,263.0,271.0,0.0,248.0,227.25,299.25,0.0,316.5,260.0,283.25,326.25,266.75,0.0,0.0,0.0,0.0,286.75,278.25,0.0,234.5,0.0,0.0,0.0,0.0
88,243.75,275.5,0.0,0.0,257.0,285.0,256.0,270.0,256.5,265.0,0.0,284.25,271.5,0.0,257.5,0.0,0.0,275.75,0.0,251.25,0.0,0.0,310.25,0.0,0.0,230.0,0.0,0.0,260.0,244.25
